Krähen,n
krähen,v
Krähenbeere (page does not exist),
Krähenfraß,n
Krähenfuß,n
Krähenfüße,n
Krähennest (page does not exist),
Krakau,proper
Krake,n
Krakeel (page does not exist),
krakeln,
Kralle,n
krallen,v
Kram,n
Krämer,n
Kramm,n
Krampf,n
Krampfader,n
Krampfadern (page does not exist),
krampfen (page does not exist),
Kran,n
Kranfahrer,n
krängen (page does not exist),
Krängung (page does not exist),
kranial,adj
Kranich,n
Kraniche,n
Kranium (page does not exist),
krank,adj
kränken,v
Krankenhaus,n
Krankenhausarzt (page does not exist),
Krankenhausärztin (page does not exist),
Krankenkasse,n
Krankenpfleger,n
Krankenpflegerin,
Krankenschwester,n
Krankenversicherung,n
Krankenwagen,n
Krankenzimmer (page does not exist),
Krankfeiern,n
krankhaft,adj
Krankheit,n
kränklich (page does not exist),
kränklich sein (page does not exist),
krankmelden,v
Krankmeldung,n
Kranz,n
kranzförmig,adj
Krapfen,n
Krasnodar,
Krasnojarsk,
krass,adj
Krater,n
Kratze,n
Krätze,n
kratzen,v
Kratzer,n
kratzig,adj
krätzig,
Kraul,
kraulen,
kraus,adj
Krause,
Kräuseln (page does not exist),
kräuseln,v
Kräuselspinne,n
kräuslig (page does not exist),
Kraut,n
Kräuterkunde (page does not exist),
Krautgarten (page does not exist),
krautig,
Krautsalat (page does not exist),
Krawall,n
Krawatte,n
Krawatten,n
Kreation (page does not exist),
kreationär,adj
Kreationismus,n
Kreationist,n
Kreationistin,n
kreationistisch (page does not exist),
kreativ,adj
Kreativität,n
Kreatur,n
Krebs,n
krebserregend,adj
Krebstier,n
Krebstod,n
Kredit,n
Kreditgenossenschaft (page does not exist),
Kredithai,n
Kreditinstitut,n
Kreditkarte,n
Kreditnehmer (page does not exist),
kreditwürdig,adj
Kreditwürdigkeit,n
Kredo (page does not exist),
Krefeld,proper
Kreide,n
kreidebleich,adj
kreieren,v
Kreis,n
Kreisbogen (page does not exist),
Kreischen (page does not exist),
kreischen,v
Kreischeule (page does not exist),
Kreis des Apollonios (page does not exist),
Kreisdiagramm (page does not exist),
Kreisel,n
kreisen,v
kreisend,
Kreislaufstillstand,n
Kreissäge,n
Kreissegment (page does not exist),
kreissen,v
Kreisverkehr,n
Krem,n
Kremation (page does not exist),
Krematorium,n
Kreme,n
kremieren,v
Kreml,proper
Krempe,n
Krempel,n
Kren,n
krepieren,v
Krepp,n
Kresse,n
Kressen,
Kreta,proper
Kreter (page does not exist),
Kreterin (page does not exist),
Kretin (page does not exist),
kretisch,
Kretische Gämse (page does not exist),
Kretische Wildziege (page does not exist),
Kreti und Pleti (page does not exist),
Kretscham,n
Kreuz,n
Kreuzabnahme (page does not exist),
Kreuzbein,n
Kreuzblume (page does not exist),
Kreuz Christi (page does not exist),
Kreuz des Südens,proper
Kreuzdorn (page does not exist),
kreuzen,v
Kreuzer,n
Kreuzfahrt,n
Kreuzfahrtschiff,n
Kreuzfeuer (page does not exist),
kreuzförmig,
Kreuzgang,
kreuzigen,v
Kreuzigung,n
Kreuzknoten (page does not exist),
Kreuzkümmel,n
Kreuzmast (page does not exist),
Kreuzotter (page does not exist),
Kreuzprodukt (page does not exist),
Kreuzraute (page does not exist),
Kreuzschlag (page does not exist),
Kreuzschlitzschraube,
Kreuzschlitzschraubendreher,
kreuz und quer,adv
Kreuzung,n
Kreuzverhör,n
kreuzweise,adv
Kreuzworträtsel,n
Kreuzzeichen,
Kreuzzug,n
Krickente,
Kricket (page does not exist),
kriechen,v
Kriecher (page does not exist),
Kriecherin (page does not exist),
Kriech-Quecke (page does not exist),
Kriechtier,
Krieg,n
Krieg der Sterne,n
kriegen,v
Krieger,n proper
kriegerisch,
Krieg führen (page does not exist),
Kriegführung,n
Kriegsbeil,n
Kriegsbemalung,n
Kriegsdienstverweigerer,n
Kriegserklärung,n
Kriegsführung,n
Kriegsgefangene (page does not exist),
Kriegsgefangener,n
Kriegsgericht (page does not exist),
Kriegsherr,n
Kriegshetzer (page does not exist),
Kriegshetzerin (page does not exist),
Kriegskunst (page does not exist),
Kriegslist (page does not exist),
kriegslüstern,adj
Kriegsmarine,n
Kriegspfad,n
Kriegsrecht,n
Kriegsschiff,
Kriegsspiel (page does not exist),
Kriegsstärke (page does not exist),
Kriegsteilnehmer (page does not exist),
Kriegstreiber,n
Kriegstreiberin (page does not exist),
Kriegsverbrechen,n
Kriegsverbrecher,n
Kriegsverbündeter (page does not exist),
Kriegsvölkerrecht (page does not exist),
Kriegszitterer (page does not exist),
Kriekente (page does not exist),
Kri-kri (page does not exist),
Krim,proper
kriminalisieren,v
Kriminalpolizei,n
kriminell,adj
Kriminelle,n
Krimineller,n
Kriminologe (page does not exist),
Kriminologie,n
Kriminologin (page does not exist),
kriminologisch,adj
Krimskrams (page does not exist),
Krimtatarisch,proper
krimtatarisch,adj
Krippe,n
Krippen,n
Krippenspiel,n
Krise,n
Krishna,
Kristall,n
Kristalle,n
Kristallgitter,n
Kristallglas,
Kristallisation,
kristallisieren,v
kristallklar,adj
Kristallkugel,n
Kristallnacht,n
Kristallstruktur,n
Kristin,proper
Kristina,proper
Kristkindl,n
Kriterium,n
Kritik,n
Kritiker,n
kritiklos,adj
kritisch,adj
kritische Masse,n
kritisieren,v
Kritzelei (page does not exist),
kritzeln,v
Kroate,n
Kroaten,
Kroatien,proper
Kroatin,n
Kroatinnen,
Kroatisch,n
kroatisch,adj
Kroatischer Schäferhund,n
Krokant,n
Krokette,n
Krokodil,n
Krokodile,n
Krokodilsträne (page does not exist),
Krokodilstränen,n
Krokus,n
Krokusse,n
Krone,n
kronen- (page does not exist),
krönen,v
Kronendach (page does not exist),
Kronenpinguin,n
Kronjuwelen,n
Kronleuchter,n
Kronprinz,n
Kronprinzessin (page does not exist),
Krontaube,n
Krönung,n
Kropf,n
Krösus (page does not exist),
Kröte,n
Kröten,n
Krötenwanderung,n
Kroužek (page does not exist),
Krücke,n
Krug,n
krugförmig (page does not exist),
Krume,n
Krümel,n
Krümelmonster (page does not exist),
krümeln (page does not exist),
Krumholz,
krumm,adj
krummbeinig (page does not exist),
krümmen,
krummes Ding (page does not exist),
Krummholz,n
Krummsäbel (page does not exist),
Krummstab (page does not exist),
Krümmungskreis (page does not exist),
Krupp,
Kruppe (page does not exist),
Krüppel,n
Kruste,n
Krustentier,n
Kruzifix,n
Kryotron (page does not exist),
Kryovulkan,
kryptisch,adj
Kryptographie,n
Kryptologie,n
Krypton,n
Kryptonit,n
Kryptozoologie,n
KT,abbr
Ktesiphon (page does not exist),
Kuala Lumpur,
Kuba,proper
Kuba-Ara (page does not exist),
Kuban,
Kubaner,proper
Kubanerin,proper
kubanisch,adj
Kubanischer Träuschling (page does not exist),
Kubaralle,n
kübeln (page does not exist),
Kubikmeter,n
Kubikwurzel (page does not exist),
Kubikzentimeter,n
Kubismus,n
Kubist (page does not exist),
Kubistin (page does not exist),
kubistisch,
Kubus,n
Kuche,
Küche,n
Kuchen,n
Küchen,n
Küchenchef (page does not exist),
Kuchenform (page does not exist),
Kuchengabel,n
Küchengarten (page does not exist),
Küchenmaschine,n
Kücken,n
kucken,
Kuckuck,n
Kuckucksuhr,n
Kufe,n
Küfer (page does not exist),
Kugel,n
Kugelblitz,n
Kugelfisch,n
kugelförmig,adj
Kugelförmigkeit (page does not exist),
Kugelgelenk,n
Kugelhantel (page does not exist),
Kugellager,n
Kugelschnecke,n
Kugelschreiber,n
kugelsicher,
Kugelspinne,n
Kugelstoßen,n
Kugelstoßer (page does not exist),
Kugelstoßerin (page does not exist),
Kuh,n
Kuhbohne (page does not exist),
Kuhdorf,
Kühe,n
Kuhfladen,n
Kuhfuß (page does not exist),
Kuhglocke (page does not exist),
kühl,adj
Kühlbox,n
Kühle,n
kühlen,v
Kühler,n
kühler,
Kühlerfigur (page does not exist),
Kühlkombination,n
Kühlmittelverluststörfall,n
Kühlraum (page does not exist),
Kühlschrank,n
Kühlturm,n
Kuhn,proper
Kühn,proper
kühn,adj
Kühnheit,
Kühnö (page does not exist),
Kuhstall,n
Kuiper-Gürtel (page does not exist),
Kuipergürtel (page does not exist),
Küken,n
Kükenvermuser,n
Ku-Klux-Klan,proper
Kukuruz,n
Kulak,
kulant,adj
Kulanz,n
Kuli,n
kulinarisch,
Kulisse,n
Kulli,n
Kult,
Kultivator (page does not exist),
kultivieren,v
Kultivierung,
Kultur,n
Kulturbanause (page does not exist),
Kulturbeutel,n
kulturell,adj
Kulturerbe,n
Kulturimperialismus,n
Kulturkampf,
Kulturrevolution (page does not exist),
Kulturschock,n
Kulturträger,n
Kultus (page does not exist),
Kumarin (page does not exist),
Kumis (page does not exist),
Kumiss (page does not exist),
Kumiß (page does not exist),
Kümmel,n
Kümmelblättchen,n
Kümmeltürke,n
Kummer,n
Kummerbund,
kümmer dich nicht (page does not exist),
kümmere dich nicht (page does not exist),
kümmerlich,adj
kümmern,v
Kümmernis (page does not exist),
Kummerspeck,n
kummervoll (page does not exist),
Kumpan (page does not exist),
Kumpel,n
Kumquat,n
Kumuluswolke (page does not exist),
Kumys (page does not exist),
Kumyss (page does not exist),
Kumyß (page does not exist),
Kuna,
kund,adj
-kunde,suffix
Kunde,n
Kundenbetreuer (page does not exist),
Kundendienst (page does not exist),
Kundgebung,n
kündigen,v
Kundin,n
Kundschaft,
kundschaften (page does not exist),
künftig,adj adv
Kunigunde,proper
Kuno,proper
Kunst,n
Kunstgalerie (page does not exist),
Kunstgeschichte,n
Kunstgriff (page does not exist),
Kunsthandwerk,
Kunsthandwerker,n
Kunstleder (page does not exist),
Künstler,n
künstlerisch,adj
künstlerische Freiheit (page does not exist),
Künstlerroman,n
künstlich,adj
künstliche,
künstliche Intelligenz,n
künstlicher Darmausgang,n
Künstlichkeit,n
Kunstliebhaber (page does not exist),
Kunstmaler,n
Kunstobjekt,n
Kunstsprache,
Kunststoff,n
Kunststück,
Kunst um der Kunst willen (page does not exist),
kunstvoll (page does not exist),
Kunstwerk,n
kunterbunt,
Kunz,proper
Kupee,n
Kupfer,n
Kupferfarbe (page does not exist),
kupferfarben (page does not exist),
kupferfarbig (page does not exist),
kupfern,adj
Kupidobogen (page does not exist),
kupieren,v
Kupon,n
Kuppel,
Kuppler (page does not exist),
Kupplerin (page does not exist),
Kupplung,n
Kupplungspedal,n
Kur,n
Kür,n
Kürass,n
Kurator,n
Kurbel,n
Kurbelwelle,n
Kürbis,n
Kurde,n
Kurdin,n
Kurdisch,n
kurdisch,adj
Kurdistan,
küren,v
Kürettage (page does not exist),
Kurfürst,
Kurgan,
Kurie,n
Kurier,n
Kurierdienst (page does not exist),
kurieren,
Kurilen (page does not exist),
kurios,adj
Kuriosität,n
Kuriosum,n
Kurkuma,
Kurkume (page does not exist),
Kurland,
Kurort (page does not exist),
Kurpfalz,proper
Kurs,n
Kürschner,n
Kurse,n
kursiv,adj
Kursivdruck (page does not exist),
Kursk,
Kurt,proper
Kurtisane (page does not exist),
Kurtschatowium,n
Kurve,n
kurvenreich (page does not exist),
kurz,adj adv
kurz angebunden,
Kurzbezeichnung,n
Kürze,n
kurze,
Kürzel,n
Kürzen (page does not exist),
kürzen,v
Kurzfassung (page does not exist),
Kurzform,n
kurzfristig,adj
kurz gesagt (page does not exist),
Kurzgeschichte,n
Kurzkopfgleitbeutler (page does not exist),
kurzlebig,adj
kürzlich,adv
Kurzname,n
kurzschließen (page does not exist),
Kurzschluss,n
Kurzschrift,n
Kurzschwanz-Ameisenwürger,n
kurzsichtig,adj
Kurzsichtigkeit,n
Kurzstreckenlauf,n
kurz und gut (page does not exist),
Kurzwarengeschäft (page does not exist),
kurzwellig,adj
kurzwirksam (page does not exist),
Kurzzeichen,
kuscheln,v
Kuscheltier,n
Kusine,n
Kuss,n
Küsschen,n
küssen,v
Küssender Gurami (page does not exist),
Küsserei,n
küss mich (page does not exist),
Küste,n
Küstenland (page does not exist),
Küstenwache,
Küster,n
Küsterin,
Kustos (page does not exist),
Kutenai,
Kutikula (page does not exist),
Kutsche,n
Kutscher,n
Kutte,n
Kutteln (page does not exist),
Kutter,n
Kutterschaufel (page does not exist),
Kuvert,n
Kuvertüre,n
Kuwait,
Kuwaiter (page does not exist),
Kuwaiterin (page does not exist),
kuwaitisch,adj
Kwartier (page does not exist),
Kwashiorkor,n
Kwass,n
Kyanit (page does not exist),
Kyat (page does not exist),
kyber-,prefix
Kybernetik,n
kybernetisch,adj
Kykladen (page does not exist),
Kyklop (page does not exist),
Kyōto,
Kyrillisch (page does not exist),
kyrillisch,adj
Kyrillisierung (page does not exist),
kystlich (page does not exist),
Kysyl (page does not exist),
Kyūshū,
KZ,
L,letter
Lab,
Labe,n
Label,
labern,v
Labia,n
Labial (page does not exist),
labial,
labialisieren,v
Labialisierung (page does not exist),
Labor,n
Laboratorium,n
Labradorente,n
Labyrinth,n
labyrinthartig,
Lach- (page does not exist),
Lachanfall (page does not exist),
Lache,n
Lächeln,n
lächeln,v
Lachen,n
lachen,v
Lachender Hans (page does not exist),
Lachen ist die beste Medizin (page does not exist),
lächerlich,adj
Lachgas,n
lachhaft,adj
lachlustig,adj
Lachmöwe,n
Lachmöwen,n
Lachs,n
lachsfarben (page does not exist),
lachsfarbig (page does not exist),
Lachsforelle,n
lachsrosa (page does not exist),
lachsrot (page does not exist),
Lachtaube (page does not exist),
Lack,n
lackieren,v
Lackleder,n
Lackmus,
Lacrosse,n
Lacton (page does not exist),
Lactose,
Lade,n
Ladegerät,n
Laden,n
laden,v
Ladenbesitzer,n
Ladendieb,n
Ladendiebstahl,n
Ladeplatz (page does not exist),
Laderaum (page does not exist),
Ladestock,n
Ladies first (page does not exist),
Ladinisch,proper
ladinische Sprache (page does not exist),
Ladogasee (page does not exist),
Ladung,n
Ladungsliste (page does not exist),
Lage,n
Lager,n
Lagerbestand (page does not exist),
Lagerbeständigkeit (page does not exist),
Lagerfähigkeit (page does not exist),
Lagerfeuer,n
Lagerhalter (page does not exist),
Lagerhalterin (page does not exist),
Lagern,
lagern,v
Lagerstätte,
Lagerverwalter (page does not exist),
Lagerverwalterin (page does not exist),
Lagrange-Punkt (page does not exist),
Lagune,n
Lahar,n
lahm,adj
lahmen,
lähmen,v
lahmlegen,v
Lähmung,n
Laib,n
Laibach (page does not exist),
Laich,
laichen,v
Laie,n
Laien- (page does not exist),
laienhaft,adj
laikal,
Laistrygonen (page does not exist),
Laizismus,n
laizistisch,adj
Lakai,n
Laken,n
Lakonien (page does not exist),
lakonisch,adj
Lakritze,n
Laksa (page does not exist),
Laktose,n
laktoseintolerant (page does not exist),
lakustrisch,
lal,
Lallname,n
Lama,n
Lambada,n
Lambda,n
lame,adj
Lamelle,n
Lametta,n
Lamia,
Lamm,n
lammartig (page does not exist),
Lämmergeier (page does not exist),
Lammfleisch,
lammfromm,
Lamm Gottes,n
Lampe,n
Lampen,n
Lampenfieber,n
Lampenschirm,n
lancieren,v
Land,n
Land- (page does not exist),
Landassel,
Landau,proper
Landau in der Pfalz,proper
Landbrücke (page does not exist),
Landebahn,n
Landei (page does not exist),
Landeklappe (page does not exist),
landen,v
Landenge (page does not exist),
Länder,n
Ländercode (page does not exist),
Ländern,n
Landescode (page does not exist),
Landfriedensbruch,n
Landgraf,n
Landgräfin (page does not exist),
Landgrafschaft (page does not exist),
Landgut,
Landkarte,n
Landkreis,n
ländlich,adj
Landmine,n
Landratte,n
Landschaft,n
Landschaftsgärtner,n
Landschaftsgenetik,n
Landshut,proper
Landsmann,n
Landsmännin (page does not exist),
Landstraße,n
Landstreicher,
Landstreitkräfte (page does not exist),
Landstrich,n
Landstuhl,proper
Landung,n
Landungsbrücke (page does not exist),
Landungsplatz (page does not exist),
Landungssteg (page does not exist),
Landvogt (page does not exist),
Landwirt,n
Landwirtschaft,n
landwirtschaftlich,
Landzunge (page does not exist),
lang,adj adv
langärmelig,adj
langärmlig,adj
langatmig,adj
Langatmigkeit,n
Länge,n
lange,adv
lange nicht gesehen (page does not exist),
Längenmaß (page does not exist),
langen nach (page does not exist),
lange Rede, kurzer Sinn,idiom
Längestrich (page does not exist),
Langeweile,n
Langfinger (page does not exist),
langfristig,adj
langhaarig (page does not exist),
Langlauf (page does not exist),
lang lebe (page does not exist),
langlebig,adj
langlebiges Investitionsgut (page does not exist),
Langlebigkeit,n
länglich,
langmütig (page does not exist),
Langobarde,n
Langobardin,n
Langobardisch,n
langobardisch,n
längs,prep
langsam,adj adv
Langsamkeit,n
Langschwanz-Ameisenwürger,n
Langschwanzkatze,n
Langschwanzpinguin,n
Langschwert,n
längst,adv
Längung (page does not exist),
Languste (page does not exist),
langweilen,v
langweilig,adj
langwellig,adj
langwierig,adj
Langwierigkeit,n
Langzeichen,
Lanthan,n
Lanze,n
Lanzer (page does not exist),
Lanzette (page does not exist),
Lao,
Laokoon (page does not exist),
La Ola (page does not exist),
La-Ola-Welle (page does not exist),
Laos,
Laote,n
Laotin,n
Laotisch,proper
laotisch,adj
Laozi,
Laparoskop (page does not exist),
La Paz,
La-Pérouse-Straße (page does not exist),
lapidar,adj
Lapidation (page does not exist),
Laplace-Operator (page does not exist),
Laplace-Transformation (page does not exist),
Lappalie,n
Lappe,n
Lappen,n
Lappenente,n
Lappentang (page does not exist),
Lappentaucher (page does not exist),
Lappland,
lapsus linguae,n
Laptop,n
Lara,proper
Lärche,n
Lärchenholz (page does not exist),
Larissa,proper
Lärm,n
Lärmbelastung (page does not exist),
lärmende Menge (page does not exist),
larmoyant,adj
Lars,proper
l'art pour l'art (page does not exist),
Larve,n
Laryngologe (page does not exist),
Laryngologie (page does not exist),
laryngologisch (page does not exist),
las,v
Lasagne,n
lasch,
Lasche,n
Laschheit (page does not exist),
Laser,n
Laserdrucker,n
Laserkraut,n
Laserstrahl (page does not exist),
lassen,v
lassen fallen (page does not exist),
lassen Sie es sich schmecken,
lass es dir schmecken,
lässig,adj
lass mich in Ruhe (page does not exist),
Lasso,n
lasst es euch schmecken,
lasst uns gehen (page does not exist),
Last,n
Lastauto (page does not exist),
last but not least,
Laster,n
Lasterhaftigkeit (page does not exist),
lästig,adj
Lastkahn (page does not exist),
Lastkamel (page does not exist),
Lastkraftwagen,n
Lastschrift,
Lasttier (page does not exist),
Lastwagen,n
Lasur (page does not exist),
lasziv,adj
Latein,n
Lateinamerika,proper
Lateinamerikaner (page does not exist),
Lateinamerikanerin (page does not exist),
lateinamerikanisch,
Lateinisch,proper
lateinisch,adj
lateinisches Alphabet (page does not exist),
latent,adj
latente Wärme,n
Latenz,n
Latenzmechanismus (page does not exist),
Latenzzeit,
Laterna magica,n
Laterne,n
Laternenfisch,n
Laternenträger,n
Latex,
latinisch,adj
latinisieren,v
Latinisierung,n
Latino,proper
Latrine,n
Lats (page does not exist),
Latte,n
Lattich (page does not exist),
Latz,n
Lätzchen,n
Latzhose,
lau,adj
Laub,n
laubabwerfend (page does not exist),
Laube,n
Laubenvogel,n
Laubfläche (page does not exist),
Laubfrosch,n
Laubmoos,n
Laubsäge,n
Laubsturm,n
Laubwald,n
Lauch,n
lauchig,adj
Lauchmotte,n
Lauchzwiebel (page does not exist),
Laudanum,n
lauern,v
Lauf,n
Laufbahn,n
Laufband,n
Laufen,n
laufen,v
laufend,adj
laufen lassen,v
Läufer,n
Lauffeuer,n
Läufigkeit (page does not exist),
Laufmasche,n
Laufsport (page does not exist),
läufst,v
Laufsteg,n
läuft,v
Laufwerk,n
Laufzeit,n
Lauge,n
Laune,n
launenhaft,adj
launig,
launisch,adj
Laura,proper
Laureat (page does not exist),
Laureatin (page does not exist),
Laurens,proper
Laurenz,proper
Laurin,proper
Laus,n
Lauschen (page does not exist),
lauschen,v
Läusekraut (page does not exist),
lausig,adj
Lausitz,
Lausitzer Neiße (page does not exist),
Laut,n
laut,adj prep
Laute,n
läuten,
Lautenwerck,n
läutern (page does not exist),
Lautlehre,
Lautmalerei,n
lautmalerisch,adj
Lautsprecher,n
Lautstärke,
Lautwandel,n
lauwarm,adj
Lava,n
Lavalampe,n
Lavaret,n
Lavash (page does not exist),
Lavendel,n
Lavierung (page does not exist),
Lawine,n
Lawrencium,n
lax,adj
Laxans (page does not exist),
Laxativum (page does not exist),
Layout,
Layouter,n
Laysanente,n
Lazarett,n
Lazarettschiff (page does not exist),
Lazarus,proper
LDVH,acronym
Lea,proper
leaken,v
Leanderturm (page does not exist),
Leben,n
leben,v
lebend,
Lebendgewicht,n
lebendig,adj
Leben nach dem Tod (page does not exist),
Lebensabend,
Lebensbeschreibung (page does not exist),
Lebensdauer,n
lebensecht (page does not exist),
Lebenselixier (page does not exist),
Lebenserwartung,n
Lebensfähigkeit (page does not exist),
Lebensgefahr,n
lebensgefährlich,adj
Lebensgefährte,
Lebensgefährtin (page does not exist),
lebensgroß (page does not exist),
Lebenshaltungskosten,n
Lebenshaltungskostenindex (page does not exist),
Lebensinhalt (page does not exist),
lebenslang,adj
lebenslange Haftstrafe (page does not exist),
lebenslänglich,
Lebenslauf,n
Lebensmittel,n
Lebensmittelfarbstoff,
Lebensmittelgeschäft,n
Lebensmittelladen,n
Lebensmittelvergiftung,n
lebensmüde,adj
Lebensplanung,n
Lebensqualität,
Lebensraum,n
lebenssprühend (page does not exist),
Lebensstandard,n
Lebensstil,n
Lebensunterhalt,n
Lebensversicherung,n
Lebensweise,
lebenswichtig,
lebenswichtiges Organ (page does not exist),
Lebenszeit,n
Lebenszyklus,n
leben und leben lassen,v
leben wie Gott in Frankreich,v
Leber,n
Leberblümchen (page does not exist),
Leberentzündung,
Leberfrikadelle (page does not exist),
Leberkäse,n
Lebermoos (page does not exist),
Lebertran,n
Leberwurst,n
Lebewesen,n
lebe wohl (page does not exist),
lebhaft,adj
Lebkuchen,n
Leblebi (page does not exist),
leblos,adj
lebt,v
Leck,n
leck,adj
lecke,v
lecken,v
Lecker,n
lecker,adj
Leckerbissen,
leck mich am Arsch (page does not exist),
Leck mich im Arsch (page does not exist),phrase
LED,
Leder,n
Lederhaut (page does not exist),
Lederhose,n
Lederriemen (page does not exist),
ledig,adj adv
lediglich,adv
Leer,proper
leer,adj
Leerdarm (page does not exist),
Leere,n
leere Menge (page does not exist),
leeren,v
leere Töpfe klappern am meisten (page does not exist),
Leerlauf,n
Leerlaufstellung,n
leerstehend (page does not exist),
Leerstelle (page does not exist),
Leertaste (page does not exist),
Leerverkauf,n
Leerzeichen,n
Lefze,
legal,adj
legalisieren,v
Legalisierung,n
Legalität,n
Legasthenie,
legato,
Legebatterie,n
Legehenne (page does not exist),
legen,v
legendär,adj
Legende,n
-leger (page does not exist),
leger,adj
legieren,
Legierung,n
Legion,n
Legionär (page does not exist),
Legionärsameise (page does not exist),
Legislative,n
Legislaturperiode,n
legitim,adj
Legitimität (page does not exist),
leg los,
Leguan,n
Leguminose,
Lehen,n
Lehenswesen (page does not exist),
Lehm,n
Lehne,n
lehnen,v
Lehnsherr,n
lehnte,
Lehnübersetzung,n
Lehnwort,n
Lehrbuch,n
Lehre,n
Lehren,
lehren,v
Lehrer,n
Lehrerberuf (page does not exist),
Lehrerin,n
Lehrer-Schwa,n
Lehrfreiheit,n
Lehrgebäude (page does not exist),
Lehrkörper,n
Lehrling,n
lehrreich,
Lehrstunde (page does not exist),
Lehrzeit (page does not exist),
Leib,n
Leib Christi (page does not exist),
Leibeigene (page does not exist),
Leibeigener (page does not exist),
leiblich,
leiblicher Bruder (page does not exist),
leibliche Schwester (page does not exist),
Leibschmerzen,
Leibwächter,n
Leiche,n
Leichen,n
Leichenbestatter (page does not exist),
Leichenhaus,n
Leichenhof (page does not exist),
Leichenöffnung (page does not exist),
Leichenschauhaus,n
Leichenstein,
Leichenwagen,n
Leichnam,n
leicht,adj
Leichtathletik,n
leichtes Mädchen (page does not exist),
leichtfertig,
leichtgläubig,adj
Leichtigkeit,n
Leichtindustrie,n
Leichtläubigkeit (page does not exist),
Leichtsinn,n
leichtsinnig,adj
leichtsinnigerweise,adv
leichtverderblich (page does not exist),
Leid,n
leid,adj
Leiden,n proper
leiden,v
Leidenschaft,n
leidenschaftlich,adj
leidenschaftslos,adj adv
leider,adv
leidig,adj
Leidtragende,n
Leidtragender,n
Leid tun (page does not exist),
leidtun (page does not exist),
Leier,n
Leierkasten (page does not exist),
leiern (page does not exist),
Leierschwanz,n
leihen,v
Leihmutter (page does not exist),
Leim,n
leimen,v
Leimkraut,n
Leimschleuderspinne,n
-lein,suffix
Lein,n
Leine,n
Leinen,n
Leinenschuhe (page does not exist),
Leine ziehen (page does not exist),
Leinkraut (page does not exist),
Leinsamen,
Leinsamenöl,
Leinwand,n
Leinwandgröße (page does not exist),
Leipzig,proper
leise,adj
Leisetreter (page does not exist),
Leishmaniose (page does not exist),
Leiste,n
leisten,v
Leistung,n
Leistungsaufnahme (page does not exist),
Leistungsfähigkeit,
Leistungsschalter (page does not exist),
Leistungsstörung (page does not exist),
Leistungszeugnis (page does not exist),
leiten,v
Leiter,n
Leiterin,n
Leitern,n
Leiterplatte,
Leitertritt (page does not exist),
Leitfaden,n
Leitfähigkeit,
Leitgesicht (page does not exist),
Leithammel (page does not exist),
Leitkegel,n
Leitmedium (page does not exist),
Leitmotiv,n
Leitstern (page does not exist),
Leitsymptom (page does not exist),
Leitung,n
Leitungscode,n
Leitungsrohr (page does not exist),
Leitungswasser,n
Leitzahl,n
Lekt (page does not exist),
Lektion,n
Lektor (page does not exist),
Lektüre,n
Lemberg,
Lemma,n
Lemming,n
Lemniskate,
Lemongras,n
Lemur,n
Lemure,n
Lena,proper
Lende,n
Lendenschnitte (page does not exist),
Lendenschurz (page does not exist),
Lendenstück (page does not exist),
Leni,proper
Lenierung (page does not exist),
Lenin,
Leninismus,n
leninistisch,adj
lenken,v
Lenker,n
Lenkertasche,n
Lenkfahrzeug (page does not exist),
Lenkrad,n
Lenkstange,n
Lenkungsgruppe (page does not exist),
Lennard,proper
Lennart,proper
Lenz,n
Lenzing,
Leo,proper
Leon,proper
Leonhard,proper
Leoni,proper
Leonie,proper
Leonore,proper
Leopard,n
Leopardenhai,n
Leopardin,n
Leopold,proper
Lepontisch,n
lepontisch,adj
Lepra,n
Lepraheim (page does not exist),
Leprakolonie,
Leprakrankenhaus (page does not exist),
Leprosenhaus (page does not exist),
Leprosorium (page does not exist),
Lepton,n
Lerche,n
Lernbehinderung,
lernen,v
Lernender (page does not exist),
Lerner,
Lernkartei (page does not exist),
lesbar,adj
Lesbarkeit,
Lesbe,n
Lesbierin (page does not exist),
lesbisch,adj
Lesbos,
Lese (page does not exist),
Lesen,
lesen,v
Leser,n
Leserbrief (page does not exist),
Leserin,
leserlich,adj
Lesesaal (page does not exist),
Lese- und Schreibfähigkeit (page does not exist),
Lesezeichen,n
Lesotho,
lest,v
Lethargie (page does not exist),
Leto,
Lette,proper
Letter,n
Lettin,proper
Lettisch,proper
lettisch,adj
Lettische SSR (page does not exist),
Lettland,proper
Lettner,n
Letzte,
letzte Meile,n
letztendlich,adv
letzten Endes (page does not exist),
letztens,
letzter,adj
letztere,
Letzter Wille,
letztes Jahr (page does not exist),
letztes Mittel (page does not exist),
letztlich,adv
letztwillig vermachen (page does not exist),
Leu,n
Leuchtdiode,n
leuchten,v
leuchtend,
Leuchtfeuer (page does not exist),
Leuchtkäfer,n
Leuchtkraft (page does not exist),
Leuchtreklame,n
Leuchtturm,n
Leucin (page does not exist),
Leuge (page does not exist),
leugnen,v
Leugnung,n
Leukämie,n
Leukotrien,n
Leukozyt,n
Leute,n
Leutnant,n
Leutnantin (page does not exist),
Levante,
Level,n
Leverkusen,proper
Levi,
Leviathan (page does not exist),
Levitation (page does not exist),
Levitikus,proper
Levkoje,n
Lew,
Lewy-Körperchen (page does not exist),
Lexem,n
lexikalisch,
lexikalisieren (page does not exist),
Lexikograf,n
lexikografisch,adj
Lexikographie,n
Lexikologie,n
Lexikon,n
